title,product_url,image_url,current_price,original_price,discount,rating,reviews,offer,delivery
"DELL G15-5530 Intel Core i5 13th Gen Gaming Laptop with RGB Keyboard(16GB, 512GB SSD, Windows 11, 6GB Graphics, 15.6 inch 120 Hz FHD Display, MS Office 2021, Dark Shadow Gray, 2.97 KG)",/dell-g15-5530-intel-core-i5-13th-gen-gaming-laptop-with-rgb-keyboard-16gb-512gb-ssd-windows-11-6gb-graphics-15-6-inch-120-hz-fhd-display-ms-office-2021-dark-shadow-gray-2-97-kg-/p/273309,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1724857131/Croma%20Assets/Computers%20Peripherals/Laptop/Images/273309_0_apzfms.png?tr=w-400,"₹71,740","₹1,07,199",33% Off,N/A,N/A,Rs 7000 Instant Discount,"Standard Delivery by Wed, 7th May"
"HP 15-fd0492TU Intel Core i5 13th Gen Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, MS Office 2021, Natural Silver, 1.59 KG)",/hp-15-fd0492tu-intel-core-i5-13th-gen-thin-light-laptop-16gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-ms-office-2021-natural-silver-1-59-kg-/p/313741,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739352116/Croma%20Assets/Computers%20Peripherals/Laptop/Images/313741_0_s7kzrx.png?tr=w-400,"₹54,999","₹73,349",25% Off,N/A,N/A,Rs 2500 Instant Discount,"Standard Delivery by Wed, 7th May"
"ASUS Vivobook 15 X1504VA-NJ320WS Intel Core i3 13th Gen Thin & Light Laptop (8GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, MS Office Home & Student 2021, Cool Silver, 1.7 KG)",/asus-vivobook-15-x1504va-nj320ws-intel-core-i3-13th-gen-thin-light-laptop-8gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-ms-office-home-student-2021-cool-silver-1-7-kg-/p/306479,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739458107/Croma%20Assets/Computers%20Peripherals/Laptop/Images/306479_0_cxmelw.png?tr=w-400,"₹35,990","₹57,990",38% Off,N/A,N/A,Rs 1500 Instant Discount,"Standard Delivery by Wed, 7th May"
"HP Envy x360 14t fc000 Intel Core Ultra 5 Touchscreen 2-in-1 Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch WUXGA IPS Display, MS Office 2021, Atmospheric Blue, 1.44 KG)",/hp-envy-x360-14t-fc000-intel-core-ultra-5-touchscreen-2-in-1-laptop-16gb-512gb-ssd-windows-11-home-14-inch-wuxga-ips-display-ms-office-2021-atmospheric-blue-1-44-kg-/p/305836,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1723460566/Croma%20Assets/Computers%20Peripherals/Laptop/Images/305836_0_jvgf7a.png?tr=w-400,"₹85,499","₹1,10,388",23% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"ASUS ROG Strix G16 G614JU-N3200WS Intel Core i7 13th Gen Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 6GB Graphics, 16 inch 165 Hz WUXGA IPS Display, NVIDIA GeForce RTX 4050, MS Office Home and Student 2021, Eclipse Gray, 2.5 KG)",/asus-rog-strix-g16-g614ju-n3200ws-intel-core-i7-13th-gen-gaming-laptop-16gb-1tb-ssd-windows-11-home-6gb-graphics-16-inch-165-hz-wuxga-ips-display-nvidia-geforce-rtx-4050-ms-office-home-and-student-2021-eclipse-gray-2-5-kg-/p/306349,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739457669/Croma%20Assets/Computers%20Peripherals/Laptop/Images/306349_0_pryirv.png?tr=w-400,"₹1,13,990","₹2,39,990",53% Off,N/A,N/A,Rs 3000 Instant Discount,"Standard Delivery by Wed, 7th May"
"Lenovo Yoga 7 14IML9 Intel Core Ultra 5 Touchscreen 2-in-1 Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch WUXGA OLED Display, MS Office 2021, Storm Grey, 1.49 KG)",/lenovo-yoga-7-14iml9-intel-core-ultra-5-touchscreen-2-in-1-laptop-16gb-512gb-ssd-windows-11-home-14-inch-wuxga-oled-display-ms-office-2021-storm-grey-1-49-kg-/p/308582,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1732187865/Croma%20Assets/Computers%20Peripherals/Laptop/Images/308582_0_a8cxwq.png?tr=w-400,"₹85,990","₹1,25,890",32% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Thur, 8th May"
"HP Victus 15-fb0178AX AMD Ryzen 5 5600H Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz Full HD Display, NVIDIA GeForce RTX 3050, Performance Blue, 2.29 KG)",/hp-victus-15-fb0178ax-amd-ryzen-5-5600h-gaming-laptop-16gb-512gb-ssd-windows-11-home-4gb-graphics-15-6-inch-144-hz-full-hd-display-nvidia-geforce-rtx-3050-performance-blue-2-29-kg-/p/312486,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1744118119/Croma%20Assets/Computers%20Peripherals/Laptop/Images/312486_0_quoapb.png?tr=w-400,"₹59,990","₹75,721",21% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"Apple MacBook Pro (14.2 inch, M4 Pro, 24GB, 512GB, macOS Sequoia, Silver)",/apple-macbook-pro-14-2-inch-m4-pro-24gb-512gb-macos-sequoia-silver-/p/310961,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1744355715/Croma%20Assets/Computers%20Peripherals/Laptop/Images/310961_0_prnbqw.png?tr=w-400,"₹1,82,490","₹1,99,900",9% Off,N/A,N/A,Rs.5000 Instant Discount*,"Standard Delivery by Wed, 7th May"
"Apple MacBook Pro (14.2 inch, M4, 16GB, 512GB, macOS Sequoia, Silver)",/apple-macbook-pro-14-2-inch-m4-16gb-512gb-macos-sequoia-silver-/p/310946,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1744356282/Croma%20Assets/Computers%20Peripherals/Laptop/Images/310946_0_nulnul.png?tr=w-400,"₹1,53,490","₹1,69,900",10% Off,N/A,N/A,Rs.5000 Instant Discount*,"Standard Delivery by Wed, 7th May"
"ASUS Vivobook Go 14 AMD Ryzen 5 7520U Thin & Light Laptop (16GB, 512GB SSD, Windows 11 home, AMD Radeon Graphics, 14 inch Full HD Display, MS Office Home 2024, Mixed Black, 1.38 KG)",/asus-vivobook-go-14-amd-ryzen-5-7520u-thin-light-laptop-16gb-512gb-ssd-windows-11-home-amd-radeon-graphics-14-inch-full-hd-display-ms-office-home-2024-mixed-black-1-38-kg-/p/313271,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1740366137/Croma%20Assets/Computers%20Peripherals/Laptop/Images/313271_dud3do.png?tr=w-400,"₹40,990","₹52,990",23% Off,N/A,N/A,Rs 3500 Instant Discount,"Standard Delivery by Wed, 7th May"
"SAMSUNG Galaxy Book4 Intel Core 5 Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD LED Display, MS Office 2021, Gray, 1.55 KG)",/samsung-galaxy-book4-intel-core-5-thin-light-laptop-16gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-led-display-ms-office-2021-gray-1-55-kg-/p/307429,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1726660224/Croma%20Assets/Computers%20Peripherals/Laptop/Images/307429_0_o704r2.png?tr=w-400,"₹64,990","₹91,989",29% Off,N/A,N/A,N/A,"Standard Delivery by Wed, 7th May"
"Lenovo IdeaPad Slim 3 14AMN8 AMD Ryzen 3 7320U Thin & Light Laptop (8GB, 512GB SSD, Windows 11 Home, 14 inch Full HD IPS Display, MS Office 2021, Arctic Grey, 1.37 KG)",/lenovo-ideapad-slim-3-14amn8-amd-ryzen-3-7320u-thin-light-laptop-8gb-512gb-ssd-windows-11-home-14-inch-full-hd-ips-display-ms-office-2021-arctic-grey-1-37-kg-/p/312761,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1736224919/Croma%20Assets/Computers%20Peripherals/Laptop/Images/312761_rifyiy.png?tr=w-400,"₹32,990","₹42,590",23% Off,N/A,N/A,Rs 1500 Instant Discount,"Standard Delivery by Wed, 7th May"
"HP 15-fc0155AU AMD Ryzen 5 7520U Thin & Light Laptop (8GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, Natural Silver, 1.59 KG)",/hp-15-fc0155au-amd-ryzen-5-7520u-thin-light-laptop-8gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-natural-silver-1-59-kg-/p/313184,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1737444493/Croma%20Assets/Computers%20Peripherals/Laptop/Images/313184_ljvyk6.png?tr=w-400,"₹35,990","₹54,550",34% Off,N/A,N/A,Rs 1500 Instant Discount,"Standard Delivery by Wed, 7th May"
"HP OMEN 16-xd0015AX AMD Ryzen 7 7840HS Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 6GB Graphics, 16.1 inch 165 Hz Full HD Display, NVIDIA GeForce RTX 4050, MS Office 2021, Shadow Black, 2.37 KG)",/hp-omen-16-xd0015ax-amd-ryzen-7-7840hs-gaming-laptop-16gb-1tb-ssd-windows-11-home-6gb-graphics-16-1-inch-165-hz-full-hd-display-nvidia-geforce-rtx-4050-ms-office-2021-shadow-black-2-37-kg-/p/312418,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1742473511/Croma%20Assets/Computers%20Peripherals/Laptop/Images/312418_0_hvvmpx.png?tr=w-400,"₹95,990","₹1,25,900",24% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"ASUS TUF Gaming F15 FX507VU-LP210WS Intel Core i7 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 4050, MS Office Home and Student 2021, Mecha Gray, 2.2 KG)",/asus-tuf-gaming-f15-fx507vu-lp210ws-intel-core-i7-13th-gen-gaming-laptop-16gb-512gb-ssd-windows-11-home-6gb-graphics-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-4050-ms-office-home-and-student-2021-mecha-gray-2-2-kg-/p/310665,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1732187900/Croma%20Assets/Computers%20Peripherals/Laptop/Images/310665_0_uq1pyy.png?tr=w-400,"₹94,990","₹1,24,990",24% Off,N/A,N/A,Rs 3000 Instant Discount,"Standard Delivery by Wed, 7th May"
"HP Envy x360 14 fc0078TU Intel Core Ultra 5 Touchscreen 2-in-1 Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch 2.8K OLED Display, MS Office 2021, Atmospheric Blue, 1.39 KG)",/hp-envy-x360-14-fc0078tu-intel-core-ultra-5-touchscreen-2-in-1-laptop-16gb-512gb-ssd-windows-11-home-14-inch-2-8k-oled-display-ms-office-2021-atmospheric-blue-1-39-kg-/p/305840,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739459769/Croma%20Assets/Computers%20Peripherals/Laptop/Images/305840_0_tzlgvq.png?tr=w-400,"₹94,999","₹1,19,381",20% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"acer NITRO V ANV15-41 AMD Ryzen 7 Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD Display, NVIDIA GeForce RTX 3050, Obsidian Black, 2.1 KG)",/acer-nitro-v-anv15-41-amd-ryzen-7-gaming-laptop-16gb-512gb-ssd-windows-11-home-6gb-graphics-15-6-inch-144-hz-full-hd-display-nvidia-geforce-rtx-3050-obsidian-black-2-1-kg-/p/310890,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739459279/Croma%20Assets/Computers%20Peripherals/Laptop/Images/310890_0_igt2dj.png?tr=w-400,"₹70,999","₹1,06,999",34% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"Lenovo Yoga Slim 6 14IRH8 Intel Core i5 13th Gen (14 inch, 16GB, 1TB, Windows, MS Office 2021, Intel Iris Xe, OLED Display, Metallic Grey, 83E00015IN)",/lenovo-yoga-slim-6-14irh8-intel-core-i5-13th-gen-14-inch-16gb-1tb-windows-ms-office-2021-intel-iris-xe-oled-display-metallic-grey-83e00015in-/p/301461,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715936661/Croma%20Assets/Computers%20Peripherals/Laptop/Images/301461_0_wehmfl.png?tr=w-400,"₹70,990","₹1,18,890",40% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"Lenovo IdeaPad Slim 3 15IAH8 Intel Core i5 12th Gen Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD IPS Display, MS Office 2024, Arctic Grey, 1.62 KG)",/lenovo-ideapad-slim-3-15iah8-intel-core-i5-12th-gen-thin-light-laptop-16gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-ips-display-ms-office-2024-arctic-grey-1-62-kg-/p/312504,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1737017316/Croma%20Assets/Computers%20Peripherals/Laptop/Images/312504_j38gf5.png?tr=w-400,"₹50,490","₹81,390",38% Off,N/A,N/A,Rs 3000 Instant Discount,"Standard Delivery by Wed, 7th May"
"Lenovo IdeaPad Slim 3 15AMN8 AMD Ryzen 5 (15.6 inch, 8GB, 512GB, Windows 11 Home, MS Office 2021, AMD Radeon 610M, FHD IPS Display, Arctic Grey, 82XQ008UIN)",/lenovo-ideapad-slim-3-15amn8-amd-ryzen-5-15-6-inch-8gb-512gb-windows-11-home-ms-office-2021-amd-radeon-610m-fhd-ips-display-arctic-grey-82xq008uin-/p/275680,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715933428/Croma%20Assets/Computers%20Peripherals/Laptop/Images/275680_0_wjwfla.png?tr=w-400,"₹39,799","₹68,490",42% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"Lenovo IdeaPad Slim 3 15IRU8 Intel Core i3 13th Gen (15.6 inch, 8GB, 512GB, Windows 11 Home, MS Office 2021, Intel UHD Graphics, Full HD IPS Display, Arctic Grey, 82X70034IN)",/lenovo-ideapad-slim-3-15iru8-intel-core-i3-13th-gen-15-6-inch-8gb-512gb-windows-11-home-ms-office-2021-intel-uhd-graphics-full-hd-ips-display-arctic-grey-82x70034in-/p/300388,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715935496/Croma%20Assets/Computers%20Peripherals/Laptop/Images/300388_0_s4mld5.png?tr=w-400,"₹39,994","₹67,090",40% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Fri, 9th May"
"Apple MacBook Pro (16.2 inch, M4 Max, 36GB, 1TB, macOS Sequoia, Space Black)",/apple-macbook-pro-16-2-inch-m4-max-36gb-1tb-macos-sequoia-space-black-/p/310952,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1744355549/Croma%20Assets/Computers%20Peripherals/Laptop/Images/310952_0_luajxz.png?tr=w-400,"₹3,16,990","₹3,49,900",9% Off,N/A,N/A,Rs.5000 Instant Discount*,"Standard Delivery by Wed, 7th May"
"DELL Inspiron 3520 Intel Core i3 12th Gen Notebook Laptop (8GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, MS Office Home & Student 2021, Silver, 1.65 KG)",/dell-inspiron-3520-intel-core-i3-12th-gen-notebook-laptop-8gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-ms-office-home-student-2021-silver-1-65-kg-/p/305467,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1724857990/Croma%20Assets/Computers%20Peripherals/Laptop/Images/305467_0_e26ulw.png?tr=w-400,"₹39,490","₹49,999",21% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"HP Pavilion 16-af0028TU Intel Core Ultra 7 155U Laptop Thin & Light (16GB, 512GB SSD, Windows 11 Home, 16 inch WUXGA Display, MS Office 2021, Natural Silver Aluminum, 1.77 KG)",/hp-pavilion-16-af0028tu-intel-core-ultra-7-155u-laptop-thin-light-16gb-512gb-ssd-windows-11-home-16-inch-wuxga-display-ms-office-2021-natural-silver-aluminum-1-77-kg-/p/311266,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1732187826/Croma%20Assets/Computers%20Peripherals/Laptop/Images/311266_0_cxwp5n.png?tr=w-400,"₹80,499","₹1,04,047",23% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 5 (15.6 inch, 8GB, 512GB, Windows, MS Office 2021, AMD Radeon, Full HD Display, Graphite Grey, 82R400BSIN)",/lenovo-ideapad-1-15alc7-amd-ryzen-5-15-6-inch-8gb-512gb-windows-ms-office-2021-amd-radeon-full-hd-display-graphite-grey-82r400bsin-/p/301456,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715936531/Croma%20Assets/Computers%20Peripherals/Laptop/Images/301456_0_we0bdc.png?tr=w-400,"₹34,990","₹62,790",44% Off,3,2,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"DELL G15 5530 Intel Core i5 13th Gen Gaming Laptop (8GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 120 Hz Full HD Display, NVIDIA GeForce RTX 3050, MS Office Home & Student 2021, Dark Shadow Gray, 2.81 KG)",/dell-g15-5530-intel-core-i5-13th-gen-gaming-laptop-8gb-512gb-ssd-windows-11-home-6gb-graphics-15-6-inch-120-hz-full-hd-display-nvidia-geforce-rtx-3050-ms-office-home-student-2021-dark-shadow-gray-2-81-kg-/p/311040,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1738218174/Croma%20Assets/Computers%20Peripherals/Laptop/Images/311040_0_bookeg.png?tr=w-400,"₹73,990","₹82,340",10% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"acer NITRO V ANV15-41 AMD Ryzen 7 Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD Display, NVIDIA GeForce RTX 4050, Obsidian Black, 2.1 KG)",/acer-nitro-v-anv15-41-amd-ryzen-7-gaming-laptop-16gb-512gb-ssd-windows-11-home-6gb-graphics-15-6-inch-144-hz-full-hd-display-nvidia-geforce-rtx-4050-obsidian-black-2-1-kg-/p/310897,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739458432/Croma%20Assets/Computers%20Peripherals/Laptop/Images/310897_0_utqwx6.png?tr=w-400,"₹80,999","₹1,06,999",24% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"ASUS TUF Gaming F15 FX507VV-LP287W Intel Core i7 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 8GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 4060, Mecha Gray, 2.2 KG)",/asus-tuf-gaming-f15-fx507vv-lp287w-intel-core-i7-13th-gen-gaming-laptop-16gb-512gb-ssd-windows-11-home-8gb-graphics-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-4060-mecha-gray-2-2-kg-/p/306350,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739457936/Croma%20Assets/Computers%20Peripherals/Laptop/Images/306350_0_rmgjob.png?tr=w-400,"₹99,990","₹1,31,990",24% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"ASUS Vivobook 14 Flip Intel Core Ultra 5 Touchscreen 2-in-1 Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch OLED Display, MS Office Home 2024 & MS 365 Basic, Matte Gray, 1.57 KG)",/asus-vivobook-14-flip-intel-core-ultra-5-touchscreen-2-in-1-laptop-16gb-512gb-ssd-windows-11-home-14-inch-oled-display-ms-office-home-2024-ms-365-basic-matte-gray-1-57-kg-/p/313272,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1738681181/Croma%20Assets/Computers%20Peripherals/Laptop/Images/313272_0_rugf58.png?tr=w-400,"₹93,990","₹1,18,990",21% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"acer AL1541 AMD Ryzen3 Laptop (8GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD LCD Display, Steel Gray, 1.59 KG)",/acer-al1541-amd-ryzen3-laptop-8gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-lcd-display-steel-gray-1-59-kg-/p/304936,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1738248122/Croma%20Assets/Computers%20Peripherals/Laptop/Images/304936_0_m0lkew.png?tr=w-400,"₹30,990","₹49,990",38% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"ASUS Vivobook S 15 Snapdragon X Plus X1P 42 100 Thin & Light Laptop (16GB, 1TB SSD, Windows 11 Home, 15.6 inch OLED Display, MS Office 2021, Cool Silver, 1.42 KG)",/asus-vivobook-s-15-snapdragon-x-plus-x1p-42-100-thin-light-laptop-16gb-1tb-ssd-windows-11-home-15-6-inch-oled-display-ms-office-2021-cool-silver-1-42-kg-/p/311062,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1738218176/Croma%20Assets/Computers%20Peripherals/Laptop/Images/311062_0_db0gzo.png?tr=w-400,"₹79,990","₹1,28,990",38% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"Lenovo Ideapad Slim 5x Snapdragon X Plus 9th Gen Thin & Light Laptop (16GB, 1TB SSD, Windows 11 Home, 14 inch WUXGA IPS Display, MS Office 2021, Cloud Grey, 1.48 KG)",/lenovo-ideapad-slim-5x-snapdragon-x-plus-9th-gen-thin-light-laptop-16gb-1tb-ssd-windows-11-home-14-inch-wuxga-ips-display-ms-office-2021-cloud-grey-1-48-kg-/p/311085,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1732187897/Croma%20Assets/Computers%20Peripherals/Laptop/Images/311085_0_dgrt1e.png?tr=w-400,"₹70,990","₹1,25,890",44% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
"Apple MacBook Pro (14.2 inch, M3 Pro, 18GB, 1TB, macOS, Space Black)",/apple-macbook-pro-14-2-inch-m3-pro-18gb-1tb-macos-space-black-/p/302693,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1698822957/Croma%20Assets/Computers%20Peripherals/Laptop/Images/302693_fxepji.png?tr=w-400,"₹2,04,494","₹2,29,900",11% Off,N/A,N/A,N/A,"Standard Delivery by Wed, 7th May"
"HP Victus (Fb0040AX) Ryzen 5 (15.6 inches, 8GB, 512GB, Windows 11 Home,  NVIDIA GeForce GTX 1650 + 4GB Graphics, FHD IPS Display, 39.6cm, Mica Silver, 6F9T7PA#ACJ)",/hp-victus-fb0040ax-ryzen-5-15-6-inches-8gb-512gb-windows-11-home-nvidia-geforce-gtx-1650-+-4gb-graphics-fhd-ips-display-39-6cm-mica-silver-6f9t7pa-acj-/p/258534,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715938329/Croma%20Assets/Computers%20Peripherals/Laptop/Images/258534_0_nop3ry.png?tr=w-400,"₹59,000","₹76,021",22% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Microsoft Surface 7th Edition Snapdragon X Plus Touchscreen Ultra Thin Laptop (16GB, 256GB SSD, Windows 11 Home, 13.8 inch LCD Display, Platinum, 1.34 KG)",/microsoft-surface-7th-edition-snapdragon-x-plus-touchscreen-ultra-thin-laptop-16gb-256gb-ssd-windows-11-home-13-8-inch-lcd-display-platinum-1-34-kg-/p/308510,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1728567596/Croma%20Assets/Computers%20Peripherals/Laptop/Images/308510_0_opz8nl.png?tr=w-400,"₹1,07,190","₹1,16,999",8% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Fri, 16th May"
"Lenovo IdeaPad Slim 3 15AMN8 AMD Ryzen 5 7520U Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD IPS Display, MS Office 2024, Arctic Grey, 1.62 KG)",/lenovo-ideapad-slim-3-15amn8-amd-ryzen-5-7520u-thin-light-laptop-16gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-ips-display-ms-office-2024-arctic-grey-1-62-kg-/p/312505,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1736959227/Croma%20Assets/Computers%20Peripherals/Laptop/Images/312505_nabgn3.png?tr=w-400,"₹46,490","₹74,390",38% Off,N/A,N/A,Rs 2000 Instant Discount,"Standard Delivery by Wed, 7th May"
